,Company,Date,Open,High,Low,Close,Adj Close,Volume
578,TITAN.NS,2020-05-14,855.0,856.0,841.25,846.0,846.0,2161536
579,TITAN.NS,2020-05-15,846.0,859.7999880000001,842.0,845.599976,845.599976,2129127
580,TORNTPHARM.NS,2020-05-04,2340.0,2425.0,2322.0,2375.850098,2375.850098,1005595
581,TORNTPHARM.NS,2020-05-05,2406.600098,2440.0,2352.699951,2365.850098,2365.850098,571452
582,TORNTPHARM.NS,2020-05-06,2360.0,2397.899902,2296.449951,2320.699951,2320.699951,414431
583,TORNTPHARM.NS,2020-05-07,2338.0,2430.0,2331.649902,2354.600098,2354.600098,516741
584,TORNTPHARM.NS,2020-05-08,2390.0,2450.0,2346.199951,2438.600098,2438.600098,606554
585,TORNTPHARM.NS,2020-05-11,2455.0,2509.399902,2442.949951,2495.899902,2495.899902,813951
586,TORNTPHARM.NS,2020-05-12,2518.0,2525.0,2398.550049,2445.300049,2445.300049,657003
587,TORNTPHARM.NS,2020-05-13,2490.0,2501.0,2358.0,2404.149902,2404.149902,738126
588,TORNTPHARM.NS,2020-05-14,2398.75,2448.949951,2374.199951,2408.5,2408.5,563271
589,TORNTPHARM.NS,2020-05-15,2430.0,2470.0,2416.0,2461.449951,2461.449951,929129
590,TORNTPOWER.NS,2020-05-04,322.0,337.899994,320.350006,330.75,330.75,1529969
591,TORNTPOWER.NS,2020-05-05,333.0,338.700012,329.149994,330.899994,330.899994,1835934
592,TORNTPOWER.NS,2020-05-06,331.25,332.399994,325.399994,328.950012,328.950012,891703
593,TORNTPOWER.NS,2020-05-07,329.0,332.700012,320.5,322.799988,322.799988,977132
594,TORNTPOWER.NS,2020-05-08,325.0,327.549988,300.0,301.75,301.75,3446053
595,TORNTPOWER.NS,2020-05-11,302.350006,307.200012,297.0,300.799988,300.799988,1277821
596,TORNTPOWER.NS,2020-05-12,299.799988,304.0,295.600006,299.850006,299.850006,1311937
597,TORNTPOWER.NS,2020-05-13,318.799988,318.799988,300.649994,305.100006,305.100006,1768508
598,TORNTPOWER.NS,2020-05-14,307.450012,317.799988,302.799988,303.850006,303.850006,3600023
599,TORNTPOWER.NS,2020-05-15,305.950012,305.950012,296.649994,304.600006,304.600006,1313341
600,TRENT.NS,2020-05-04,490.049988,494.950012,471.0,477.549988,477.549988,269260
601,TRENT.NS,2020-05-05,482.0,487.299988,474.549988,475.799988,475.799988,327042
602,TRENT.NS,2020-05-06,479.700012,486.950012,451.549988,470.5,470.5,751468
603,TRENT.NS,2020-05-07,470.39999400000005,475.25,463.950012,465.39999400000005,465.39999400000005,214394
604,TRENT.NS,2020-05-08,474.0,474.0,456.10000599999995,459.799988,459.799988,243041
605,TRENT.NS,2020-05-11,462.700012,466.549988,449.0,450.549988,450.549988,209138
606,TRENT.NS,2020-05-12,454.39999400000005,458.0,443.700012,448.700012,448.700012,127876
607,TRENT.NS,2020-05-13,458.700012,462.549988,447.0,450.799988,450.799988,1007475
608,TRENT.NS,2020-05-14,450.799988,456.950012,445.14999400000005,450.14999400000005,450.14999400000005,305826
609,TRENT.NS,2020-05-15,450.049988,452.39999400000005,440.0,441.39999400000005,441.39999400000005,346600
610,TRIDENT.NS,2020-05-04,4.8,4.85,4.6,4.8,4.8,5593132
611,TRIDENT.NS,2020-05-05,4.85,4.85,4.65,4.7,4.7,3974362
612,TRIDENT.NS,2020-05-06,4.7,4.8,4.5,4.75,4.75,7113864
613,TRIDENT.NS,2020-05-07,4.75,4.8,4.65,4.7,4.7,2819199
614,TRIDENT.NS,2020-05-08,4.75,4.8,4.6,4.65,4.65,2890517
615,TRIDENT.NS,2020-05-11,4.7,4.75,4.6,4.7,4.7,3030037
616,TRIDENT.NS,2020-05-12,4.7,4.7,4.55,4.65,4.65,3956175
617,TRIDENT.NS,2020-05-13,4.75,4.8,4.7,4.75,4.75,4354297
618,TRIDENT.NS,2020-05-14,4.75,4.8,4.7,4.75,4.75,4035743
619,TRIDENT.NS,2020-05-15,4.8,4.9,4.75,4.9,4.9,4628160
620,TRITURBINE.NS,2020-05-04,71.800003,74.949997,68.0,68.900002,68.900002,56718
621,TRITURBINE.NS,2020-05-05,68.900002,75.0,68.0,69.199997,69.199997,79057
622,TRITURBINE.NS,2020-05-06,69.199997,71.699997,67.849998,69.849998,69.849998,32178
623,TRITURBINE.NS,2020-05-07,68.25,70.050003,67.099998,67.400002,67.400002,16949
624,TRITURBINE.NS,2020-05-08,66.25,68.400002,65.050003,65.650002,65.650002,20843
625,TRITURBINE.NS,2020-05-11,64.75,67.650002,63.700001,63.849998,63.849998,24683
626,TRITURBINE.NS,2020-05-12,63.450001,68.0,61.0,63.25,63.25,43903
627,TRITURBINE.NS,2020-05-13,68.0,71.949997,63.700001,66.150002,66.150002,51756
628,TRITURBINE.NS,2020-05-14,66.150002,68.0,64.25,64.900002,64.900002,23275
629,TRITURBINE.NS,2020-05-15,67.0,67.0,64.5,65.0,65.0,11002
630,TIINDIA.NS,2020-05-04,368.0,370.950012,353.899994,362.649994,362.649994,46495
631,TIINDIA.NS,2020-05-05,365.0,371.899994,354.100006,357.149994,357.149994,53340
632,TIINDIA.NS,2020-05-06,359.950012,376.0,357.399994,373.200012,373.200012,111446
633,TIINDIA.NS,2020-05-07,374.799988,376.0,367.5,374.299988,374.299988,64557
634,TIINDIA.NS,2020-05-08,377.0,377.0,350.0,366.100006,366.100006,261880
635,TIINDIA.NS,2020-05-11,371.0,373.0,350.399994,352.600006,352.600006,29397
636,TIINDIA.NS,2020-05-12,355.700012,355.700012,331.399994,334.850006,334.850006,38511
637,TIINDIA.NS,2020-05-13,345.0,354.0,340.100006,347.049988,347.049988,64352
638,TIINDIA.NS,2020-05-14,345.0,357.75,335.200012,339.450012,339.450012,612582
639,TIINDIA.NS,2020-05-15,341.899994,346.399994,336.200012,338.75,338.75,31868
640,UCOBANK.NS,2020-05-04,12.4,12.45,12.05,12.25,12.25,849434
641,UCOBANK.NS,2020-05-05,12.6,12.6,12.15,12.2,12.2,426755
642,UCOBANK.NS,2020-05-06,12.3,12.3,11.8,12.05,12.05,594467
643,UCOBANK.NS,2020-05-07,12.1,12.3,11.9,11.95,11.95,654798
644,UCOBANK.NS,2020-05-08,12.0,12.2,11.75,11.85,11.85,646208
645,UCOBANK.NS,2020-05-11,11.95,12.0,11.55,11.65,11.65,706768
646,UCOBANK.NS,2020-05-12,11.5,11.5,11.1,11.3,11.3,747651
647,UCOBANK.NS,2020-05-13,11.95,12.4,11.65,11.95,11.95,1375680
648,UCOBANK.NS,2020-05-14,12.0,12.0,11.65,11.75,11.75,538664
649,UCOBANK.NS,2020-05-15,11.8,11.8,11.6,11.7,11.7,338101
650,UFLEX.NS,2020-05-04,179.5,179.800003,172.350006,174.5,174.5,97528
651,UFLEX.NS,2020-05-05,179.0,179.0,170.25,171.0,171.0,49657
652,UFLEX.NS,2020-05-06,170.300003,176.949997,168.0,172.899994,172.899994,85076
653,UFLEX.NS,2020-05-07,171.0,173.899994,168.449997,170.649994,170.649994,32930
654,UFLEX.NS,2020-05-08,179.0,179.0,171.550003,172.149994,172.149994,110157
655,UFLEX.NS,2020-05-11,172.5,174.350006,171.050003,172.5,172.5,75975
656,UFLEX.NS,2020-05-12,172.0,172.050003,167.300003,170.300003,170.300003,37888
657,UFLEX.NS,2020-05-13,178.0,178.0,172.600006,175.550003,175.550003,59791
658,UFLEX.NS,2020-05-14,172.100006,174.949997,170.050003,171.449997,171.449997,71957
659,UFLEX.NS,2020-05-15,171.600006,174.050003,170.0,171.100006,171.100006,40160
660,UPL.NS,2020-05-04,394.850006,419.5,381.350006,385.399994,385.399994,10395293
661,UPL.NS,2020-05-05,395.0,408.0,385.0,387.049988,387.049988,11636689
662,UPL.NS,2020-05-06,392.950012,392.950012,373.0,379.0,379.0,7610739
663,UPL.NS,2020-05-07,378.0,383.899994,366.299988,368.399994,368.399994,4313383
664,UPL.NS,2020-05-08,373.450012,375.799988,363.0,364.600006,364.600006,3281665
665,UPL.NS,2020-05-11,367.0,378.600006,366.5,368.100006,368.100006,3903903
666,UPL.NS,2020-05-12,368.5,382.450012,363.899994,374.549988,374.549988,9371378
667,UPL.NS,2020-05-13,398.200012,398.799988,380.600006,389.649994,389.649994,7474549
668,UPL.NS,2020-05-14,386.5,396.0,376.100006,391.850006,391.850006,7302564
669,UPL.NS,2020-05-15,393.700012,393.700012,377.450012,378.899994,378.899994,3688424
670,UJJIVAN.NS,2020-05-04,168.850006,168.949997,157.5,164.649994,164.649994,4474662
671,UJJIVAN.NS,2020-05-05,170.0,174.600006,165.0,165.949997,165.949997,4544117
672,UJJIVAN.NS,2020-05-06,166.0,174.199997,162.25,172.449997,172.449997,5093826
673,UJJIVAN.NS,2020-05-07,170.399994,178.75,167.100006,169.800003,169.800003,3776707
674,UJJIVAN.NS,2020-05-08,173.899994,176.850006,163.800003,165.5,165.5,3503445
675,UJJIVAN.NS,2020-05-11,168.0,172.899994,166.5,170.25,170.25,3949846
676,UJJIVAN.NS,2020-05-12,167.0,169.199997,160.5,167.350006,167.350006,3994447
677,UJJIVAN.NS,2020-05-13,182.0,182.0,172.0,175.100006,175.100006,3808812
678,UJJIVAN.NS,2020-05-14,175.0,184.25,170.050003,171.550003,171.550003,6831054
679,UJJIVAN.NS,2020-05-15,173.699997,175.199997,164.0,167.550003,167.550003,4810925
680,ULTRACEMCO.NS,2020-05-04,3431.0,3461.6999509999996,3326.050049,3347.600098,3347.600098,519181
681,ULTRACEMCO.NS,2020-05-05,3395.0,3395.0,3274.0,3284.350098,3284.350098,387071
682,ULTRACEMCO.NS,2020-05-06,3300.0,3389.5,3247.149902,3324.399902,3324.399902,374625
683,ULTRACEMCO.NS,2020-05-07,3323.949951,3378.0,3231.0,3252.850098,3252.850098,473677
684,ULTRACEMCO.NS,2020-05-08,3294.0,3325.0,3271.050049,3305.800049,3305.800049,421623
685,ULTRACEMCO.NS,2020-05-11,3355.0,3450.0,3330.100098,3360.75,3360.75,483864
686,ULTRACEMCO.NS,2020-05-12,3344.0,3405.5,3275.550049,3349.350098,3349.350098,557262
687,ULTRACEMCO.NS,2020-05-13,3450.0,3580.0,3450.0,3546.6999509999996,3546.6999509999996,1225497
688,ULTRACEMCO.NS,2020-05-14,3512.0,3633.8000490000004,3491.0,3609.5,3609.5,974733
689,ULTRACEMCO.NS,2020-05-15,3629.0,3629.0,3547.850098,3583.149902,3583.149902,645103
690,UNIONBANK.NS,2020-05-04,26.549999,26.75,26.0,26.1,26.1,3334752
691,UNIONBANK.NS,2020-05-05,26.5,26.5,25.450001,25.5,25.5,3831287
692,UNIONBANK.NS,2020-05-06,25.6,25.65,24.4,24.5,24.5,5048379
693,UNIONBANK.NS,2020-05-07,24.5,24.75,24.049999,24.1,24.1,4227682
694,UNIONBANK.NS,2020-05-08,24.25,24.450001,23.6,23.799999,23.799999,2897417
695,UNIONBANK.NS,2020-05-11,24.0,24.1,23.6,23.85,23.85,2550388
696,UNIONBANK.NS,2020-05-12,23.549999,24.1,23.25,23.950001,23.950001,2397272
697,UNIONBANK.NS,2020-05-13,25.75,25.75,24.4,25.1,25.1,7005233
698,UNIONBANK.NS,2020-05-14,25.0,25.299999,24.700001,24.85,24.85,2628947
699,UNIONBANK.NS,2020-05-15,24.85,24.950001,24.299999,24.700001,24.700001,3199267
700,UBL.NS,2020-05-04,975.0,1008.150024,950.849976,969.75,969.75,2816838
701,UBL.NS,2020-05-05,974.7000119999999,979.900024,898.75,908.349976,908.349976,1635589
702,UBL.NS,2020-05-06,902.0,917.5499880000001,865.5499880000001,896.650024,896.650024,1025537
703,UBL.NS,2020-05-07,905.650024,922.0,870.5,874.2000119999999,874.2000119999999,942941
704,UBL.NS,2020-05-08,876.0,902.4500119999999,867.099976,890.099976,890.099976,953400
705,UBL.NS,2020-05-11,890.5,901.7000119999999,880.25,885.599976,885.599976,576485
706,UBL.NS,2020-05-12,884.0,906.0,871.0,894.5499880000001,894.5499880000001,439496
707,UBL.NS,2020-05-13,935.0,935.0,900.0,915.25,915.25,949732
708,UBL.NS,2020-05-14,905.099976,966.5,897.099976,939.099976,939.099976,1356119
709,UBL.NS,2020-05-15,942.0,949.349976,910.0,914.4500119999999,914.4500119999999,746775
710,MCDOWELL-N.NS,2020-05-04,550.0,558.0,527.849976,541.849976,541.849976,12143351
711,MCDOWELL-N.NS,2020-05-05,543.0,544.0,488.0,494.89999400000005,494.89999400000005,12416595
712,MCDOWELL-N.NS,2020-05-06,495.0,498.35000599999995,478.5,493.85000599999995,493.85000599999995,8307352
713,MCDOWELL-N.NS,2020-05-07,503.89999400000005,516.650024,494.200012,504.75,504.75,7738482
714,MCDOWELL-N.NS,2020-05-08,514.700012,514.700012,499.200012,501.35000599999995,501.35000599999995,4537570
715,MCDOWELL-N.NS,2020-05-11,505.5,509.64999400000005,491.64999400000005,493.200012,493.200012,3776506
716,MCDOWELL-N.NS,2020-05-12,490.0,508.39999400000005,487.700012,505.5,505.5,3129331
717,MCDOWELL-N.NS,2020-05-13,510.0,532.200012,505.049988,510.200012,510.200012,5925755
718,MCDOWELL-N.NS,2020-05-14,505.0,561.0,500.0,539.799988,539.799988,15134694
719,MCDOWELL-N.NS,2020-05-15,540.0,558.599976,536.25,540.849976,540.849976,8451168
720,VGUARD.NS,2020-05-04,175.0,175.0,170.25,170.699997,170.699997,275795
721,VGUARD.NS,2020-05-05,173.0,174.399994,168.550003,169.149994,169.149994,159365
722,VGUARD.NS,2020-05-06,170.949997,174.0,167.050003,172.649994,172.649994,207094
723,VGUARD.NS,2020-05-07,173.0,173.899994,170.100006,170.5,170.5,119867
724,VGUARD.NS,2020-05-08,171.199997,172.949997,169.199997,169.850006,169.850006,149899
725,VGUARD.NS,2020-05-11,171.0,172.25,168.100006,169.600006,169.600006,228235
726,VGUARD.NS,2020-05-12,169.899994,169.899994,166.149994,167.649994,167.649994,161728
727,VGUARD.NS,2020-05-13,172.0,179.699997,172.0,175.800003,175.800003,1162982
728,VGUARD.NS,2020-05-14,173.75,181.0,170.25,178.350006,178.350006,514009
729,VGUARD.NS,2020-05-15,180.0,185.600006,175.25,178.300003,178.300003,520315
730,VMART.NS,2020-05-04,1725.0,1727.6500239999998,1679.0,1688.6500239999998,1688.6500239999998,9379
731,VMART.NS,2020-05-05,1690.0,1711.0,1671.050049,1674.449951,1674.449951,4549
732,VMART.NS,2020-05-06,1666.699951,1666.699951,1616.949951,1647.599976,1647.599976,10988
733,VMART.NS,2020-05-07,1627.599976,1699.949951,1621.300049,1652.050049,1652.050049,8975
734,VMART.NS,2020-05-08,1697.5,1697.5,1625.0,1644.550049,1644.550049,4291
735,VMART.NS,2020-05-11,1637.0,1674.949951,1609.400024,1633.150024,1633.150024,3896
736,VMART.NS,2020-05-12,1678.9000239999998,1678.949951,1601.0,1632.900024,1632.900024,65805
737,VMART.NS,2020-05-13,1714.5,1714.5,1630.0,1646.400024,1646.400024,31594
738,VMART.NS,2020-05-14,1646.400024,1648.25,1581.0,1593.25,1593.25,11069
739,VMART.NS,2020-05-15,1629.75,1629.75,1587.550049,1603.300049,1603.300049,3519
740,VIPIND.NS,2020-05-04,216.0,225.0,216.0,220.649994,220.649994,348087
741,VIPIND.NS,2020-05-05,224.19999700000002,226.649994,215.19999700000002,216.0,216.0,190632
742,VIPIND.NS,2020-05-06,218.0,219.94999700000002,213.30000299999998,215.25,215.25,206997
743,VIPIND.NS,2020-05-07,216.5,219.55000299999998,212.0,213.899994,213.899994,205427
744,VIPIND.NS,2020-05-08,218.0,218.0,212.149994,213.100006,213.100006,121086
745,VIPIND.NS,2020-05-11,219.80000299999998,234.649994,219.75,223.850006,223.850006,3218639
746,VIPIND.NS,2020-05-12,228.0,237.44999700000002,220.350006,224.600006,224.600006,2536892
747,VIPIND.NS,2020-05-13,237.0,237.5,226.0,229.69999700000002,229.69999700000002,765600
748,VIPIND.NS,2020-05-14,230.0,234.600006,229.0,230.899994,230.899994,736345
749,VIPIND.NS,2020-05-15,232.399994,232.399994,219.05000299999998,221.899994,221.899994,486315
750,VRLLOG.NS,2020-05-04,163.850006,163.850006,155.300003,160.100006,160.100006,104273
751,VRLLOG.NS,2020-05-05,162.800003,163.399994,157.5,158.649994,158.649994,32605
752,VRLLOG.NS,2020-05-06,160.850006,162.399994,157.0,161.5,161.5,30859
753,VRLLOG.NS,2020-05-07,161.25,163.550003,157.0,159.399994,159.399994,41745
754,VRLLOG.NS,2020-05-08,162.949997,162.949997,155.600006,157.050003,157.050003,36670
755,VRLLOG.NS,2020-05-11,157.0,158.350006,153.100006,154.5,154.5,62519
756,VRLLOG.NS,2020-05-12,155.899994,155.899994,150.5,153.600006,153.600006,45240
757,VRLLOG.NS,2020-05-13,160.0,160.0,153.5,155.850006,155.850006,56075
758,VRLLOG.NS,2020-05-14,156.0,158.0,153.0,153.75,153.75,23870
759,VRLLOG.NS,2020-05-15,153.850006,157.149994,150.199997,152.149994,152.149994,28165
760,VSTIND.NS,2020-05-04,2970.0,3052.75,2928.0,2949.949951,2949.949951,33686
761,VSTIND.NS,2020-05-05,3005.0,3005.0,2880.0,2891.600098,2891.600098,10523
762,VSTIND.NS,2020-05-06,2900.0,2914.0,2812.0,2861.949951,2861.949951,21646
763,VSTIND.NS,2020-05-07,2887.949951,2899.649902,2815.949951,2825.350098,2825.350098,9783
764,VSTIND.NS,2020-05-08,2865.0,2865.0,2790.0,2795.850098,2795.850098,8768
765,VSTIND.NS,2020-05-11,2791.300049,2842.550049,2790.800049,2805.949951,2805.949951,8263
766,VSTIND.NS,2020-05-12,2807.0,2845.600098,2792.0,2813.25,2813.25,6093
767,VSTIND.NS,2020-05-13,2899.0,2899.0,2815.0,2868.149902,2868.149902,9245
768,VSTIND.NS,2020-05-14,2870.0,2894.0,2815.0,2840.350098,2840.350098,4911
769,VSTIND.NS,2020-05-15,2870.0,2920.0,2825.0,2904.0,2904.0,8461
770,WABAG.NS,2020-05-04,122.800003,122.800003,122.800003,122.800003,122.800003,20289
771,WABAG.NS,2020-05-05,118.099998,122.800003,116.699997,116.699997,116.699997,155580
772,WABAG.NS,2020-05-06,113.099998,116.699997,110.900002,110.900002,110.900002,168876
773,WABAG.NS,2020-05-07,106.199997,116.400002,106.099998,115.900002,115.900002,342949
774,WABAG.NS,2020-05-08,118.699997,119.349998,111.0,112.099998,112.099998,135296
775,WABAG.NS,2020-05-11,111.5,116.5,107.599998,108.949997,108.949997,88818
776,WABAG.NS,2020-05-12,109.0,110.150002,104.599998,106.150002,106.150002,134720
777,WABAG.NS,2020-05-13,109.900002,111.400002,105.300003,106.75,106.75,123569
778,WABAG.NS,2020-05-14,107.050003,109.150002,105.0,105.150002,105.150002,79682
779,WABAG.NS,2020-05-15,107.0,107.300003,101.199997,101.900002,101.900002,111267
780,VAIBHAVGBL.NS,2020-05-04,940.0,970.849976,915.5499880000001,949.599976,949.599976,6331
781,VAIBHAVGBL.NS,2020-05-05,921.849976,1005.0,921.849976,971.599976,971.599976,11561
782,VAIBHAVGBL.NS,2020-05-06,987.0,987.0,935.0,943.099976,943.099976,5063
783,VAIBHAVGBL.NS,2020-05-07,927.099976,978.150024,927.099976,966.2000119999999,966.2000119999999,4843
784,VAIBHAVGBL.NS,2020-05-08,984.9500119999999,1025.0,972.599976,1000.5,1000.5,21802
785,VAIBHAVGBL.NS,2020-05-11,1010.0,1020.0,990.0,992.2000119999999,992.2000119999999,15640
786,VAIBHAVGBL.NS,2020-05-12,1006.75,1006.75,985.0,990.2999880000001,990.2999880000001,4380
787,VAIBHAVGBL.NS,2020-05-13,1005.0,1005.0,980.0,986.7000119999999,986.7000119999999,3150
788,VAIBHAVGBL.NS,2020-05-14,980.5,1010.0,980.5,1007.2000119999999,1007.2000119999999,9675
789,VAIBHAVGBL.NS,2020-05-15,1005.0,1015.0,995.0,1011.0499880000001,1011.0499880000001,7058
790,VAKRANGEE.NS,2020-05-04,25.1,26.200001,24.5,24.6,24.6,1888863
791,VAKRANGEE.NS,2020-05-05,24.799999,25.1,24.5,24.75,24.75,1386182
792,VAKRANGEE.NS,2020-05-06,24.15,25.0,23.9,24.450001,24.450001,924680
793,VAKRANGEE.NS,2020-05-07,24.700001,25.65,24.299999,25.65,25.65,1698048
794,VAKRANGEE.NS,2020-05-08,26.9,26.9,26.9,26.9,26.9,536798
795,VAKRANGEE.NS,2020-05-11,28.15,28.200001,26.9,28.200001,28.200001,3344806
796,VAKRANGEE.NS,2020-05-12,28.950001,29.0,27.0,27.35,27.35,1782450
797,VAKRANGEE.NS,2020-05-13,28.450001,28.549999,26.299999,26.6,26.6,1667385
798,VAKRANGEE.NS,2020-05-14,26.25,26.549999,25.700001,26.200001,26.200001,687274
799,VAKRANGEE.NS,2020-05-15,26.75,27.1,25.799999,26.1,26.1,832858
800,VTL.NS,2020-05-04,630.099976,654.0,624.849976,635.049988,635.049988,19631
801,VTL.NS,2020-05-05,648.450012,648.450012,623.0,630.900024,630.900024,8449
802,VTL.NS,2020-05-06,644.950012,644.950012,620.150024,628.099976,628.099976,8772
803,VTL.NS,2020-05-07,644.900024,644.950012,626.299988,637.700012,637.700012,8261
804,VTL.NS,2020-05-08,643.700012,643.700012,625.0,630.950012,630.950012,3220
805,VTL.NS,2020-05-11,631.099976,638.950012,621.0,627.700012,627.700012,4348
806,VTL.NS,2020-05-12,623.299988,639.75,610.0,614.950012,614.950012,102475
807,VTL.NS,2020-05-13,644.0,655.049988,622.950012,629.5,629.5,14648
808,VTL.NS,2020-05-14,641.900024,641.900024,615.0,616.799988,616.799988,94985
809,VTL.NS,2020-05-15,617.099976,632.799988,617.099976,629.349976,629.349976,8002
810,VARROC.NS,2020-05-04,159.0,159.0,152.050003,152.050003,152.050003,113805
811,VARROC.NS,2020-05-05,150.0,152.0,144.449997,148.199997,148.199997,292708
812,VARROC.NS,2020-05-06,150.75,154.0,144.0,151.0,151.0,97318
813,VARROC.NS,2020-05-07,154.0,158.550003,147.0,151.449997,151.449997,273726
814,VARROC.NS,2020-05-08,154.899994,157.0,144.449997,145.850006,145.850006,128465
815,VARROC.NS,2020-05-11,146.5,151.0,138.600006,140.800003,140.800003,344348
816,VARROC.NS,2020-05-12,141.899994,141.949997,134.0,137.550003,137.550003,174244
817,VARROC.NS,2020-05-13,142.899994,143.0,135.0,138.850006,138.850006,263861
818,VARROC.NS,2020-05-14,138.850006,143.699997,135.100006,138.75,138.75,515445
819,VARROC.NS,2020-05-15,137.0,141.0,134.5,136.350006,136.350006,95355
820,VBL.NS,2020-05-04,663.5,692.0,612.950012,616.700012,616.700012,340106
821,VBL.NS,2020-05-05,634.700012,649.0,612.0,620.349976,620.349976,880185
822,VBL.NS,2020-05-06,635.950012,635.950012,612.0,616.0,616.0,300903
823,VBL.NS,2020-05-07,619.900024,619.900024,572.0,600.0,600.0,621090
824,VBL.NS,2020-05-08,604.0,624.75,604.0,620.400024,620.400024,223648
825,VBL.NS,2020-05-11,625.0,630.0,600.200012,617.200012,617.200012,321931
826,VBL.NS,2020-05-12,619.0,629.900024,605.200012,623.700012,623.700012,212941
827,VBL.NS,2020-05-13,641.0,668.900024,622.0,660.0,660.0,306599
828,VBL.NS,2020-05-14,647.5,659.650024,638.0,643.450012,643.450012,189588
829,VBL.NS,2020-05-15,643.0,656.950012,628.0,632.900024,632.900024,187887
830,VEDL.NS,2020-05-04,82.650002,83.699997,77.400002,79.949997,79.949997,33174258
831,VEDL.NS,2020-05-05,81.800003,83.199997,78.5,78.900002,78.900002,29105285
832,VEDL.NS,2020-05-06,79.699997,80.900002,77.949997,79.449997,79.449997,20995947
833,VEDL.NS,2020-05-07,78.900002,80.599998,78.050003,78.550003,78.550003,15604986
834,VEDL.NS,2020-05-08,80.599998,80.800003,77.050003,77.400002,77.400002,15997839
835,VEDL.NS,2020-05-11,78.849998,80.5,78.0,79.599998,79.599998,33344496
836,VEDL.NS,2020-05-12,79.449997,90.5,79.050003,89.050003,89.050003,112769086
837,VEDL.NS,2020-05-13,97.949997,97.949997,88.5,90.25,90.25,145837778
838,VEDL.NS,2020-05-14,88.400002,91.800003,87.75,89.150002,89.150002,38560045
839,VEDL.NS,2020-05-15,90.0,95.550003,88.199997,92.949997,92.949997,75388464
840,VENKEYS.NS,2020-05-04,1083.0,1083.0,1042.099976,1051.699951,1051.699951,38010
841,VENKEYS.NS,2020-05-05,1073.0,1082.5,1025.099976,1034.0,1034.0,29927
842,VENKEYS.NS,2020-05-06,1047.349976,1047.949951,996.2000119999999,1009.7999880000001,1009.7999880000001,31991
843,VENKEYS.NS,2020-05-07,990.0,1060.25,990.0,1060.25,1060.25,36004
844,VENKEYS.NS,2020-05-08,1113.25,1113.25,1051.0,1055.800049,1055.800049,132219
845,VENKEYS.NS,2020-05-11,1065.0,1090.75,1048.099976,1056.849976,1056.849976,34681
846,VENKEYS.NS,2020-05-12,1065.0,1085.75,1041.650024,1058.0,1058.0,45838
847,VENKEYS.NS,2020-05-13,1101.0,1101.0,1060.0,1068.800049,1068.800049,38029
848,VENKEYS.NS,2020-05-14,1055.0,1078.800049,1040.5,1054.199951,1054.199951,24015
849,VENKEYS.NS,2020-05-15,1071.800049,1077.800049,1032.0,1043.949951,1043.949951,52084
850,VINATIORGA.NS,2020-05-04,952.0,963.099976,927.0,948.0,948.0,108612
851,VINATIORGA.NS,2020-05-05,964.0,998.0,952.599976,968.099976,968.099976,133517
852,VINATIORGA.NS,2020-05-06,981.0,987.849976,949.25,960.2000119999999,960.2000119999999,66359
853,VINATIORGA.NS,2020-05-07,969.599976,975.650024,957.650024,964.349976,964.349976,39675
854,VINATIORGA.NS,2020-05-08,972.0,994.75,960.0,982.7999880000001,982.7999880000001,131671
855,VINATIORGA.NS,2020-05-11,985.099976,999.7999880000001,962.0,986.0,986.0,268310
856,VINATIORGA.NS,2020-05-12,980.0,982.25,961.0,965.9500119999999,965.9500119999999,78501
857,VINATIORGA.NS,2020-05-13,989.0,989.0,946.4500119999999,960.150024,960.150024,101545
858,VINATIORGA.NS,2020-05-14,957.599976,969.900024,950.0,955.650024,955.650024,41520
859,VINATIORGA.NS,2020-05-15,958.0,984.0,942.0,970.099976,970.099976,75408
860,IDEA.NS,2020-05-04,4.05,4.35,3.9,4.15,4.15,445004742
861,IDEA.NS,2020-05-05,4.25,4.3,4.1,4.15,4.15,184891529
862,IDEA.NS,2020-05-06,4.1,4.4,4.05,4.25,4.25,434137889
863,IDEA.NS,2020-05-07,4.2,4.3,4.1,4.15,4.15,160718948
864,IDEA.NS,2020-05-08,4.2,4.3,4.15,4.2,4.2,172138358
865,IDEA.NS,2020-05-11,4.25,4.8,4.2,4.6,4.6,924169681
866,IDEA.NS,2020-05-12,4.65,5.0,4.5,4.95,4.95,587127838
867,IDEA.NS,2020-05-13,5.35,5.35,4.8,4.9,4.9,443661451
868,IDEA.NS,2020-05-14,4.8,5.0,4.7,4.75,4.75,251907237
869,IDEA.NS,2020-05-15,4.75,5.0,4.55,4.85,4.85,231919553
870,VOLTAS.NS,2020-05-04,496.0,496.5,461.0,465.950012,465.950012,2361916
871,VOLTAS.NS,2020-05-05,475.0,481.89999400000005,432.25,438.39999400000005,438.39999400000005,4163943
872,VOLTAS.NS,2020-05-06,442.799988,463.89999400000005,427.450012,457.950012,457.950012,7211439
873,VOLTAS.NS,2020-05-07,460.0,469.0,439.14999400000005,442.200012,442.200012,7363997
874,VOLTAS.NS,2020-05-08,455.0,459.950012,445.200012,456.39999400000005,456.39999400000005,3964094
875,VOLTAS.NS,2020-05-11,458.10000599999995,472.700012,457.60000599999995,468.950012,468.950012,2289089
876,VOLTAS.NS,2020-05-12,467.450012,474.200012,457.25,460.200012,460.200012,3635078
877,VOLTAS.NS,2020-05-13,475.0,481.799988,452.89999400000005,464.14999400000005,464.14999400000005,5154440
